,x,y,z
1100,11,0,130.953125
1101,11,1,129.44109375000002
1102,11,2,127.53828125000001
1103,11,3,124.36375
1104,11,4,122.44531250000001
1105,11,5,121.15234375
1106,11,6,118.73906249999999
1107,11,7,116.14609374999999
1108,11,8,117.42531249999999
1109,11,9,122.266875
1110,11,10,126.88078125000001
1111,11,11,132.0496875
1112,11,12,137.17296875
1113,11,13,142.34140625000003
1114,11,14,146.55874999999997
1115,11,15,148.39359374999998
1116,11,16,150.354375
1117,11,17,151.82765625000002
1118,11,18,153.06906249999997
1119,11,19,154.1990625
1120,11,20,155.245
1121,11,21,156.2184375
1122,11,22,157.17296875
1123,11,23,158.12375000000003
1124,11,24,158.9565625
1125,11,25,159.86984375
1126,11,26,160.68046875000002
1127,11,27,161.43203125
1128,11,28,162.08671875000002
1129,11,29,162.64640624999998
1130,11,30,163.12359375000003
1131,11,31,163.67874999999998
1132,11,32,163.775625
1133,11,33,163.3025
1134,11,34,162.77953125
1135,11,35,162.16406249999997
1136,11,36,161.45000000000002
1137,11,37,160.59265625
1138,11,38,159.5915625
1139,11,39,158.496875
1140,11,40,157.4009375
1141,11,41,156.31218750000002
1142,11,42,155.23375
1143,11,43,154.2578125
1144,11,44,153.06718749999996
1145,11,45,152.18546875000004
1146,11,46,150.67703125
1147,11,47,149.00921875
1148,11,48,147.62046875000001
1149,11,49,146.84749999999997
1150,11,50,146.4284375
1151,11,51,145.87890625
1152,11,52,145.16
1153,11,53,144.28359374999997
1154,11,54,142.909375
1155,11,55,141.62125
1156,11,56,139.82609374999998
1157,11,57,135.630625
1158,11,58,133.39109374999998
1159,11,59,135.8971875
1160,11,60,138.90671875
1161,11,61,142.54515625
1162,11,62,146.36328125
1163,11,63,149.94578124999998
1164,11,64,153.40859375
1165,11,65,156.3178125
1166,11,66,158.73421874999997
1167,11,67,161.29578125
1168,11,68,164.14828125
1169,11,69,166.960625
1170,11,70,169.63953125
1171,11,71,172.83203125000003
1172,11,72,175.62343750000002
1173,11,73,178.82312500000003
1174,11,74,182.13609375
1175,11,75,185.55515624999998
1176,11,76,188.93734374999997
1177,11,77,190.64140625000002
1178,11,78,192.14578125
1179,11,79,194.61453125000003
1180,11,80,196.42765625
1181,11,81,197.76390625
1182,11,82,199.22796875000003
1183,11,83,200.62187500000002
1184,11,84,201.79265625
1185,11,85,202.84078125
1186,11,86,203.98937499999997
1187,11,87,204.8078125
1188,11,88,205.56812499999998
1189,11,89,206.13156250000003
1190,11,90,206.52749999999997
1191,11,91,206.73578125
1192,11,92,206.83937499999996
1193,11,93,206.88890625000002
1194,11,94,206.95734375000004
1195,11,95,207.083125
1196,11,96,207.12109374999994
1197,11,97,207.00531249999997
1198,11,98,206.83515624999998
1199,11,99,206.55296875
1200,12,0,129.65062500000002
1201,12,1,128.00640625
1202,12,2,124.71203125
1203,12,3,121.40234375
1204,12,4,120.36468749999999
1205,12,5,117.9153125
1206,12,6,114.83984375
1207,12,7,116.13625
1208,12,8,120.09250000000002
1209,12,9,124.20093750000001
1210,12,10,128.89578125000003
1211,12,11,134.19953125
1212,12,12,138.99984375
1213,12,13,143.98953125
1214,12,14,146.7859375
1215,12,15,148.71296875000002
1216,12,16,150.47218750000002
1217,12,17,151.87796875
1218,12,18,153.09828125
1219,12,19,154.18890624999997
1220,12,20,155.1590625
1221,12,21,156.0603125
1222,12,22,156.95859374999998
1223,12,23,157.85125
1224,12,24,158.82609375
1225,12,25,159.69515625000003
1226,12,26,160.50765625
1227,12,27,161.21656249999998
1228,12,28,161.80374999999998
1229,12,29,162.28359375
1230,12,30,162.70515625000002
1231,12,31,163.24796874999998
1232,12,32,163.01234375
1233,12,33,162.44828125000004
1234,12,34,161.86828125
1235,12,35,161.1534375
1236,12,36,160.32375
1237,12,37,159.41671875
1238,12,38,158.49734375
1239,12,39,157.50015625
1240,12,40,156.3775
1241,12,41,155.20578124999997
1242,12,42,154.0940625
1243,12,43,153.05093749999997
1244,12,44,151.815
1245,12,45,150.93578125
1246,12,46,149.5040625
1247,12,47,147.75203125
1248,12,48,146.239375
1249,12,49,145.29671875
1250,12,50,144.79359374999999
1251,12,51,144.33296875000002
1252,12,52,143.7253125
1253,12,53,143.08984375
1254,12,54,142.006875
1255,12,55,140.671875
1256,12,56,138.93031249999999
1257,12,57,134.6221875
1258,12,58,132.93921875
1259,12,59,135.2684375
1260,12,60,138.52546875
1261,12,61,142.5571875
1262,12,62,147.006875
1263,12,63,151.410625
1264,12,64,155.27812500000002
1265,12,65,159.00374999999997
1266,12,66,161.67624999999998
1267,12,67,163.67499999999995
1268,12,68,165.95343749999998
1269,12,69,168.4509375
1270,12,70,171.04343749999998
1271,12,71,174.24281249999999
1272,12,72,176.42359375
1273,12,73,179.21468749999997
1274,12,74,182.16140625000003
1275,12,75,185.5134375
1276,12,76,188.66390625
1277,12,77,189.93281249999998
1278,12,78,192.71015624999998
1279,12,79,195.05124999999998
1280,12,80,196.43484374999997
1281,12,81,197.71125
1282,12,82,199.16718749999998
1283,12,83,200.38265624999997
1284,12,84,201.63812499999997
1285,12,85,202.713125
1286,12,86,203.8075
1287,12,87,204.55296875
1288,12,88,205.27171875
1289,12,89,205.70812499999997
1290,12,90,205.96437500000002
1291,12,91,206.04625000000004
1292,12,92,206.08265625000004
1293,12,93,206.07421875
1294,12,94,206.22921875
1295,12,95,206.34578125000002
1296,12,96,206.44203125
1297,12,97,206.38765625
1298,12,98,206.12968750000002
1299,12,99,205.80171875000002
1300,13,0,128.36453125
1301,13,1,125.47062500000001
1302,13,2,122.30593749999998
1303,13,3,120.16968750000001
1304,13,4,117.3403125
1305,13,5,114.08875
1306,13,6,114.73265625
1307,13,7,118.64375
1308,13,8,122.47578124999998
1309,13,9,126.79578125
1310,13,10,131.72593750000001
1311,13,11,136.62046875
1312,13,12,140.565
1313,13,13,144.661875
1314,13,14,146.74875
1315,13,15,148.695625
1316,13,16,150.38578124999998
1317,13,17,151.7371875
1318,13,18,152.92531250000002
1319,13,19,154.01453125
1320,13,20,154.9884375
1321,13,21,155.86171875000002
1322,13,22,156.66265625
1323,13,23,157.54218749999998
1324,13,24,158.48078125
1325,13,25,159.3034375
1326,13,26,160.0371875
1327,13,27,160.64921875000002
1328,13,28,161.12265625
1329,13,29,161.51453124999998
1330,13,30,161.79203125
1331,13,31,161.71765625
1332,13,32,161.51734374999998
1333,13,33,161.19296874999998
1334,13,34,160.69625
1335,13,35,160.07
1336,13,36,159.36171875000002
1337,13,37,158.52015624999999
1338,13,38,157.54703125
1339,13,39,156.45109375
1340,13,40,155.24796874999998
1341,13,41,154.00390625
1342,13,42,152.83218749999997
1343,13,43,151.62765625
1344,13,44,150.50156249999998
1345,13,45,149.57875
1346,13,46,148.19843749999998
1347,13,47,146.691875
1348,13,48,145.139375
1349,13,49,143.8925
1350,13,50,143.21124999999998
1351,13,51,142.87015625
1352,13,52,142.4234375
1353,13,53,141.81109375
1354,13,54,141.01796875
1355,13,55,139.73234374999998
1356,13,56,138.0609375
1357,13,57,133.30671875000002
1358,13,58,132.16203125
1359,13,59,133.86671875000002
1360,13,60,137.62078125
1361,13,61,142.04953124999997
1362,13,62,146.9078125
1363,13,63,152.17546875
1364,13,64,156.52625
1365,13,65,161.63093750000002
1366,13,66,165.39484375
1367,13,67,167.71421875000001
1368,13,68,169.43890624999997
1369,13,69,171.17921875000002
1370,13,70,173.06562499999998
1371,13,71,175.25468750000002
1372,13,72,177.85109375
1373,13,73,180.5303125
1374,13,74,183.07234375
1375,13,75,186.33875
1376,13,76,188.87640624999997
1377,13,77,190.4821875
1378,13,78,193.63421875
1379,13,79,195.230625
1380,13,80,196.5153125
1381,13,81,197.85265625
1382,13,82,199.26031250000003
1383,13,83,200.36859374999997
1384,13,84,201.5584375
1385,13,85,202.4865625
1386,13,86,203.5253125
1387,13,87,204.36859375000003
1388,13,88,204.9715625
1389,13,89,205.22015624999997
1390,13,90,205.38953124999998
1391,13,91,205.400625
1392,13,92,205.3596875
1393,13,93,205.34437499999999
1394,13,94,205.31015625
1395,13,95,205.41640625
1396,13,96,205.550625
1397,13,97,205.53187499999999
1398,13,98,205.33265625
1399,13,99,205.0303125
1400,14,0,126.59234375000001
1401,14,1,122.80015624999999
1402,14,2,119.94843750000001
1403,14,3,117.23640624999999
1404,14,4,113.9453125
1405,14,5,113.35046875
1406,14,6,116.608125
1407,14,7,120.77499999999999
1408,14,8,125.03
1409,14,9,129.64921875000002
1410,14,10,134.41453125
1411,14,11,138.43734375
1412,14,12,141.54703125
1413,14,13,144.43890625
1414,14,14,146.42593749999997
1415,14,15,148.33999999999997
1416,14,16,150.09015625
1417,14,17,151.49921875
1418,14,18,152.86109375
1419,14,19,153.82125
1420,14,20,154.72078125
1421,14,21,155.54609374999998
1422,14,22,156.33421875000002
1423,14,23,157.26
1424,14,24,158.1196875
1425,14,25,158.84453125
1426,14,26,159.49734375
1427,14,27,160.01140625
1428,14,28,160.41796875
1429,14,29,160.76359374999998
1430,14,30,160.82124999999996
1431,14,31,160.75843749999999
1432,14,32,160.5871875
1433,14,33,160.25703125
1434,14,34,159.78234375000002
1435,14,35,159.17234374999998
1436,14,36,158.4515625
1437,14,37,157.57234375
1438,14,38,156.52999999999997
1439,14,39,155.32
1440,14,40,153.99718750000002
1441,14,41,152.67687499999997
1442,14,42,151.4515625
1443,14,43,150.24171875
1444,14,44,149.15500000000003
1445,14,45,148.15578124999996
1446,14,46,146.98921875
1447,14,47,145.625
1448,14,48,144.103125
1449,14,49,142.68875
1450,14,50,141.80406250000001
1451,14,51,141.4128125
1452,14,52,141.0878125
1453,14,53,140.55781249999995
1454,14,54,140.03015625
1455,14,55,139.01953125
1456,14,56,137.39328125
1457,14,57,133.6396875
1458,14,58,131.600625
1459,14,59,132.446875
1460,14,60,136.46328125
1461,14,61,141.27234375000003
1462,14,62,146.44765625
1463,14,63,152.13078124999998
1464,14,64,157.05375
1465,14,65,162.91218750000002
1466,14,66,167.45125000000002
1467,14,67,171.0028125
1468,14,68,173.54968750000003
1469,14,69,175.38625000000002
1470,14,70,176.94671875
1471,14,71,178.26640625
1472,14,72,179.98796875
1473,14,73,182.24890625
1474,14,74,185.13140624999997
1475,14,75,187.7553125
1476,14,76,189.07015625000003
1477,14,77,191.75718750000001
1478,14,78,194.22546874999998
1479,14,79,195.58375
1480,14,80,196.76828125
1481,14,81,198.15781249999998
1482,14,82,199.29218749999998
1483,14,83,200.48781249999996
1484,14,84,201.59125
1485,14,85,202.31609375000002
1486,14,86,203.26734375
1487,14,87,204.06156249999998
1488,14,88,204.57921875
1489,14,89,204.7878125
1490,14,90,204.83781249999998
1491,14,91,204.71421875000004
1492,14,92,204.51734375
1493,14,93,204.36328125
1494,14,94,204.22453124999998
1495,14,95,204.23125000000002
1496,14,96,204.34953124999998
1497,14,97,204.41828125
1498,14,98,204.23624999999998
1499,14,99,203.945
1500,15,0,124.02140625000001
1501,15,1,120.5265625
1502,15,2,117.13859375
1503,15,3,113.67953125000001
1504,15,4,112.15703125000002
1505,15,5,115.27609374999999
1506,15,6,118.9278125
1507,15,7,122.96312499999999
1508,15,8,127.4421875
1509,15,9,131.2896875
1510,15,10,135.12328125
1511,15,11,138.46312500000002
1512,15,12,141.20015625
1513,15,13,143.54421875000003
1514,15,14,145.67703124999997
1515,15,15,147.628125
1516,15,16,149.39875
1517,15,17,150.9415625
1518,15,18,152.435
1519,15,19,153.43828125000002
1520,15,20,154.299375
1521,15,21,155.1121875
1522,15,22,155.964375
1523,15,23,156.840625
1524,15,24,157.58937500000002
1525,15,25,158.28390625
1526,15,26,158.91921874999997
1527,15,27,159.40625
1528,15,28,159.79078125
1529,15,29,159.91171875000003
1530,15,30,159.90671874999998
1531,15,31,159.80968750000002
1532,15,32,159.6065625
1533,15,33,159.27125
1534,15,34,158.8034375
1535,15,35,158.19609375
1536,15,36,157.42171875
1537,15,37,156.48765625000001
1538,15,38,155.40078125000002
1539,15,39,154.12890625
1540,15,40,152.74421875000002
1541,15,41,151.3725
1542,15,42,150.13140625
1543,15,43,148.86578125
1544,15,44,147.80687500000002
1545,15,45,146.8259375
1546,15,46,145.63828125
1547,15,47,144.34578125
1548,15,48,142.99296875
1549,15,49,141.56390625
1550,15,50,140.3503125
1551,15,51,139.8015625
1552,15,52,139.68515625
1553,15,53,139.45156250000002
1554,15,54,138.97171875
1555,15,55,138.26578124999997
1556,15,56,136.5540625
1557,15,57,134.30812500000002
1558,15,58,131.25781249999997
1559,15,59,131.21609375
1560,15,60,135.3896875
1561,15,61,140.59546874999998
1562,15,62,146.05859375
1563,15,63,152.2196875
1564,15,64,157.21796874999998
1565,15,65,162.98187500000003
1566,15,66,167.95687500000003
1567,15,67,172.41546875
1568,15,68,175.8703125
1569,15,69,178.67343749999998
1570,15,70,180.95453125
1571,15,71,182.23703125
1572,15,72,183.67562500000003
1573,15,73,185.49984375000003
1574,15,74,186.90406249999998
1575,15,75,188.32781250000002
1576,15,76,190.72046874999998
1577,15,77,193.56265624999997
1578,15,78,194.74671874999999
1579,15,79,195.86218750000003
1580,15,80,197.06968750000004
1581,15,81,198.24796874999998
1582,15,82,199.3703125
1583,15,83,200.66609375
1584,15,84,201.5109375
1585,15,85,202.2453125
1586,15,86,203.04000000000002
1587,15,87,203.61171875
1588,15,88,204.03515625000003
1589,15,89,204.19140625
1590,15,90,204.07328125
1591,15,91,203.820625
1592,15,92,203.47546875
1593,15,93,203.09687499999998
1594,15,94,202.83578125
1595,15,95,202.76109375000001
1596,15,96,202.8125
1597,15,97,202.83
1598,15,98,202.74453125
1599,15,99,202.51437499999997
1600,16,0,121.95859375
1601,16,1,118.17359374999998
1602,16,2,114.03218749999999
1603,16,3,110.97140625
1604,16,4,113.54078125000001
1605,16,5,117.05703124999998
1606,16,6,120.52031250000002
1607,16,7,124.1840625
1608,16,8,127.68890625
1609,16,9,130.93875
1610,16,10,134.42140625000002
1611,16,11,137.57484375
1612,16,12,140.39671875000002
1613,16,13,142.8184375
1614,16,14,144.898125
1615,16,15,146.86328125
1616,16,16,148.564375
1617,16,17,150.17203125
1618,16,18,151.77281250000001
1619,16,19,152.889375
1620,16,20,153.72140625000003
1621,16,21,154.5959375
1622,16,22,155.48703125
1623,16,23,156.24546875
1624,16,24,156.97328125
1625,16,25,157.66343750000001
1626,16,26,158.2303125
1627,16,27,158.66046875
1628,16,28,158.87265625
1629,16,29,158.92671875
1630,16,30,158.87031250000004
1631,16,31,158.74765625
1632,16,32,158.49828125000002
1633,16,33,158.1275
1634,16,34,157.63921875
1635,16,35,157.03859375000002
1636,16,36,156.29421875000003
1637,16,37,155.38515625000002
1638,16,38,154.27703125
1639,16,39,152.97578124999998
1640,16,40,151.56
1641,16,41,150.14999999999998
1642,16,42,148.82890625000002
1643,16,43,147.51609374999998
1644,16,44,146.48484375
1645,16,45,145.40828125000002
1646,16,46,144.14312499999997
1647,16,47,142.9240625
1648,16,48,141.7025
1649,16,49,140.30203125
1650,16,50,138.93828125
1651,16,51,138.3146875
1652,16,52,138.36078125
1653,16,53,138.3321875
1654,16,54,138.01234375
1655,16,55,137.05359375
1656,16,56,134.99812500000002
1657,16,57,132.4765625
1658,16,58,129.67015625
1659,16,59,130.60593749999998
1660,16,60,134.87234375
1661,16,61,140.234375
1662,16,62,145.79828125
1663,16,63,151.87828125000001
1664,16,64,156.96468750000003
1665,16,65,162.4996875
1666,16,66,167.67828125
1667,16,67,172.29234375000001
1668,16,68,175.98640625000002
1669,16,69,179.38906249999997
1670,16,70,182.75218750000002
1671,16,71,185.00421874999998
1672,16,72,186.434375
1673,16,73,186.70234374999998
1674,16,74,187.79125
1675,16,75,190.185
1676,16,76,193.11249999999998
1677,16,77,194.20375
1678,16,78,195.3471875
1679,16,79,196.28625
1680,16,80,197.28203125
1681,16,81,198.35484375
1682,16,82,199.60984374999998
1683,16,83,200.72765625
1684,16,84,201.273125
1685,16,85,201.99140625
1686,16,86,202.56421875
1687,16,87,202.95109375
1688,16,88,203.24046875000002
1689,16,89,203.28203125000002
1690,16,90,203.0478125
1691,16,91,202.69390625000003
1692,16,92,202.20515625
1693,16,93,201.73484375
1694,16,94,201.35140624999997
1695,16,95,201.15484375
1696,16,96,201.05265625
1697,16,97,201.061875
1698,16,98,201.08828125
1699,16,99,201.08234375
1700,17,0,119.95671875000001
1701,17,1,116.105625
1702,17,2,111.26453124999999
1703,17,3,111.25656250000002
1704,17,4,115.02328125
1705,17,5,117.95609375
1706,17,6,121.33078125
1707,17,7,124.33781250000001
1708,17,8,127.32015625000001
1709,17,9,130.34984375
1710,17,10,133.43234375
1711,17,11,136.4559375
1712,17,12,139.3228125
1713,17,13,141.86453125
1714,17,14,144.06421875
1715,17,15,146.12140625
1716,17,16,147.82125000000002
1717,17,17,149.43062500000002
1718,17,18,151.02343750000003
1719,17,19,152.26890625
1720,17,20,153.14328124999997
1721,17,21,154.06546874999998
1722,17,22,154.79703125
1723,17,23,155.5034375
1724,17,24,156.22859375000002
1725,17,25,156.938125
1726,17,26,157.4434375
1727,17,27,157.685
1728,17,28,157.7871875
1729,17,29,157.76890625
1730,17,30,157.65875
1731,17,31,157.47812499999998
1732,17,32,157.21765625
1733,17,33,156.86890625
1734,17,34,156.430625
1735,17,35,155.86656250000001
1736,17,36,155.17828125000003
1737,17,37,154.28890625
1738,17,38,153.17609375
1739,17,39,151.833125
1740,17,40,150.30890624999998
1741,17,41,148.79890625000002
1742,17,42,147.4378125
1743,17,43,146.1546875
1744,17,44,145.0915625
1745,17,45,143.9115625
1746,17,46,142.67843749999997
1747,17,47,141.46296875
1748,17,48,140.23953125
1749,17,49,138.9734375
1750,17,50,137.6978125
1751,17,51,136.95609375
1752,17,52,137.04875
1753,17,53,137.38921875
1754,17,54,137.06359375
1755,17,55,135.5765625
1756,17,56,133.0209375
1757,17,57,129.50953125
1758,17,58,129.27171875
1759,17,59,132.28843750000001
1760,17,60,135.29015625
1761,17,61,140.268125
1762,17,62,145.89734375
1763,17,63,151.63375
1764,17,64,156.130625
1765,17,65,161.40453125
1766,17,66,166.39234375
1767,17,67,170.64640624999998
1768,17,68,174.4065625
1769,17,69,178.07656250000002
1770,17,70,181.8403125
1771,17,71,184.65234375
1772,17,72,185.29609375
1773,17,73,188.13109375
1774,17,74,189.10171875
1775,17,75,192.45624999999998
1776,17,76,193.660625
1777,17,77,194.8184375
1778,17,78,195.6371875
1779,17,79,196.574375
1780,17,80,197.53281249999998
1781,17,81,198.59531249999998
1782,17,82,199.80578125
1783,17,83,200.51578125
1784,17,84,200.95718750000003
1785,17,85,201.64265625000002
1786,17,86,201.98625
1787,17,87,202.16515625
1788,17,88,202.21078125000003
1789,17,89,202.10171874999997
1790,17,90,201.82421875
1791,17,91,201.35546874999997
1792,17,92,200.72312499999998
1793,17,93,200.19203124999999
1794,17,94,199.646875
1795,17,95,199.3690625
1796,17,96,199.27921874999998
1797,17,97,199.30109375
1798,17,98,199.43484375000003
1799,17,99,199.596875
1800,18,0,118.0784375
1801,18,1,114.25890625
1802,18,2,109.81531249999999
1803,18,3,112.47046874999998
1804,18,4,115.760625
1805,18,5,118.7146875
1806,18,6,121.63609375
1807,18,7,124.07296875
1808,18,8,126.67078125
1809,18,9,129.54062499999998
1810,18,10,132.37203125000002
1811,18,11,135.26359374999998
1812,18,12,138.08125
1813,18,13,140.72890625000002
1814,18,14,143.03796875
1815,18,15,145.28265625
1816,18,16,147.13734374999999
1817,18,17,148.73515625000002
1818,18,18,150.31578125000001
1819,18,19,151.6609375
1820,18,20,152.510625
1821,18,21,153.34359375000003
1822,18,22,154.048125
1823,18,23,154.7515625
1824,18,24,155.46828125000002
1825,18,25,156.0715625
1826,18,26,156.37703125000002
1827,18,27,156.4975
1828,18,28,156.53281249999998
1829,18,29,156.49078125
1830,18,30,156.373125
1831,18,31,156.18390625
1832,18,32,155.94421875
1833,18,33,155.63062499999998
1834,18,34,155.2259375
1835,18,35,154.68703125
